X1,Y1,X2,Y2,X3,Y3,X4,Y4,Angle,X5,Y5,X6,Y6,X7,Y7,X8,Y8,Angle number,RightorLeft
0.643502533,-2.373041153,0.5705024,-2.273686647,0.445561528,-2.070081472,0.175398618,-1.198804975,10.19443883,0.938412905,-1.344167829,0.974456131,-1.481610894,0.937611878,-1.546298027,0.622570157,-0.985236943,3,1
-1.188117266,-1.601559639,-1.247929215,-1.014177322,-1.171320677,-0.27708602,-0.707220614,0.442726523,24.23405056,-0.112391032,-3.001858473,-0.197177276,-2.681564331,-0.308278859,-2.198224783,-0.440302432,-1.259929061,1,1
-0.112391032,-3.001858473,-0.197177276,-2.681564331,-0.308278859,-2.198224783,-0.440302432,-1.259929061,10.50002337,0.541544437,-2.450045824,0.474728405,-2.343565226,0.363512129,-2.147372723,0.132264599,-1.243641496,2,1
0.541544437,-2.450045824,0.474728405,-2.343565226,0.363512129,-2.147372723,0.132264599,-1.243641496,6.429412501,0.934755445,-1.557353258,0.95595181,-1.667439818,0.904148102,-1.682613492,0.598627687,-1.034971952,3,1
-1.996763706,-1.024231791,-1.747987747,-0.548718691,-1.338918328,-0.069121733,-0.731490076,0.381312221,31.97546564,-0.394456983,-2.779793501,-0.36758703,-2.392754555,-0.356970608,-1.899762392,-0.369899422,-1.088219404,1,1
-0.394456983,-2.779793501,-0.36758703,-2.392754555,-0.356970608,-1.899762392,-0.369899422,-1.088219404,11.83336471,0.575350344,-3.023182154,0.493142456,-2.538646936,0.371088803,-1.982803464,0.162785754,-1.038882613,2,1
0.575350344,-3.023182154,0.493142456,-2.538646936,0.371088803,-1.982803464,0.162785754,-1.038882613,11.14192237,1.355307698,-2.544197798,1.168458104,-2.109173775,0.951083243,-1.62040627,0.585950077,-0.836201847,3,1
1.355307698,-2.544197798,1.168458104,-2.109173775,0.951083243,-1.62040627,0.585950077,-0.836201847,15.1894585,2.048713446,-1.316015363,1.768054724,-1.087746382,1.523755193,-0.896214604,0.952653587,-0.387227237,4,1
-0.83632648,-1.593206644,-1.035516262,-1.09755075,-1.111227989,-0.355442315,-0.720274389,0.392576218,18.22464191,-0.088495351,-3.148096561,-0.169980004,-2.719440937,-0.261753678,-2.174458742,-0.392992616,-1.239845753,1,1
-0.088495351,-3.148096561,-0.169980004,-2.719440937,-0.261753678,-2.174458742,-0.392992616,-1.239845753,10.89348404,0.61959362,-2.583075285,0.551188231,-2.39727664,0.430297524,-2.115062714,0.169289187,-1.191438913,2,1
0.61959362,-2.583075285,0.551188231,-2.39727664,0.430297524,-2.115062714,0.169289187,-1.191438913,7.261035007,0.766346514,-1.15995717,0.854111314,-1.393522024,0.885462761,-1.526367545,0.619226694,-0.976083696,3,1
-1.28414607,-1.045776129,-1.34422183,-0.598841667,-1.240401983,-0.06522584,-0.763424158,0.424669832,29.52071405,-0.186654299,-2.381826401,-0.215967059,-2.216475487,-0.264893174,-1.901037812,-0.373015434,-1.124003649,1,1
-0.186654299,-2.381826401,-0.215967059,-2.216475487,-0.264893174,-1.901037812,-0.373015434,-1.124003649,11.40734393,0.56384021,-2.034255028,0.514923632,-1.97046423,0.427933246,-1.823948503,0.193193913,-1.092010617,2,1
0.56384021,-2.034255028,0.514923632,-1.97046423,0.427933246,-1.823948503,0.193193913,-1.092010617,8.663797248,0.867398441,-1.003256202,0.901479006,-1.146785021,0.894267023,-1.266002893,0.636821568,-0.877364755,3,1
0.867398441,-1.003256202,0.901479006,-1.146785021,0.894267023,-1.266002893,0.636821568,-0.877364755,11.9537604,1.437122703,-0.414767981,1.455575109,-0.587513387,1.412106872,-0.686430216,1.044454217,-0.42285952,4,1
-2.1087749,-0.824641466,-1.823697805,-0.415958822,-1.337560296,-0.021226265,-0.684644818,0.322514445,35.1025987,-0.611519933,-2.379720211,-0.531107545,-2.100315571,-0.460993528,-1.697430253,-0.398650825,-0.978135049,1,1
-0.611519933,-2.379720211,-0.531107545,-2.100315571,-0.460993528,-1.697430253,-0.398650825,-0.978135049,12.15300913,0.315866858,-2.583631039,0.296274036,-2.234851599,0.236425012,-1.783102751,0.095306456,-0.929075778,2,1
0.315866858,-2.583631039,0.296274036,-2.234851599,0.236425012,-1.783102751,0.095306456,-0.929075778,9.094253027,1.088721037,-2.186575413,0.963288963,-1.86349082,0.808714688,-1.468054414,0.504768789,-0.74875015,3,1
1.088721037,-2.186575413,0.963288963,-1.86349082,0.808714688,-1.468054414,0.504768789,-0.74875015,16.72370651,1.854135871,-1.069677711,1.616283894,-0.906184196,1.392503023,-0.753944635,0.85786438,-0.31774947,4,1
-1.679209352,-1.529410839,-1.599583507,-0.924802303,-1.362509966,-0.197001964,-0.733999312,0.480944365,22.37042742,-0.569206595,-3.106840372,-0.548604369,-2.701149464,-0.531194687,-2.167442322,-0.539160788,-1.205955625,1,1
-0.569206595,-3.106840372,-0.548604369,-2.701149464,-0.531194687,-2.167442322,-0.539160788,-1.205955625,9.667393492,0.090876803,-2.497933626,0.098711401,-2.37496376,0.106361121,-2.160249949,0.048051659,-1.234228611,2,1
0.090876803,-2.497933626,0.098711401,-2.37496376,0.106361121,-2.160249949,0.048051659,-1.234228611,7.030506186,0.597879231,-1.64180994,0.620741844,-1.76154995,0.6513502,-1.769137383,0.52539134,-1.075558662,3,1
-0.544337928,-1.476502657,-0.770421565,-1.00598228,-0.971560419,-0.338818222,-0.736181378,0.383829296,20.00228012,0.193686217,-3.031295538,0.067968093,-2.655311346,-0.073850833,-2.154283524,-0.26824379,-1.268287659,1,1
0.193686217,-3.031295538,0.067968093,-2.655311346,-0.073850833,-2.154283524,-0.26824379,-1.268287659,11.34471379,1.058690071,-2.82067275,0.877793729,-2.473476171,0.650182843,-2.074800014,0.294643462,-1.186638832,2,1
-2.102438927,-1.243619442,-1.834353447,-0.643612027,-1.413442969,-0.034103207,-0.709684193,0.508527577,26.23061736,-0.637891054,-2.948289871,-0.61303997,-2.574127674,-0.596311986,-2.095327854,-0.572197676,-1.161915779,1,1
-0.637891054,-2.948289871,-0.61303997,-2.574127674,-0.596311986,-2.095327854,-0.572197676,-1.161915779,9.210193459,-0.002539665,-2.254033566,-0.018636025,-2.179551601,0.006780282,-2.068430662,-0.000487205,-1.216041565,2,1
-0.002539665,-2.254033566,-0.018636025,-2.179551601,0.006780282,-2.068430662,-0.000487205,-1.216041565,6.524228067,0.573126376,-1.710376263,0.571959138,-1.791476369,0.596555471,-1.778254867,0.480795234,-1.083572507,3,1
-1.809895158,-0.832392216,-1.657477021,-0.390731484,-1.277749062,0.082767114,-0.645963311,0.480039865,26.09920437,-0.766260505,-2.591888666,-0.702897847,-2.282770872,-0.631877124,-1.82911396,-0.526852965,-1.001746416,1,1
-0.766260505,-2.591888666,-0.702897847,-2.282770872,-0.631877124,-1.82911396,-0.526852965,-1.001746416,13.36126474,0.085314929,-2.902074099,0.077551551,-2.49315238,0.046764843,-1.986884952,-0.012187594,-1.045792937,2,1
0.085314929,-2.902074099,0.077551551,-2.49315238,0.046764843,-1.986884952,-0.012187594,-1.045792937,9.527340862,0.840064347,-2.480773211,0.753732324,-2.149871588,0.645985126,-1.73542726,0.426778615,-0.920414448,3,1
0.840064347,-2.480773211,0.753732324,-2.149871588,0.645985126,-1.73542726,0.426778615,-0.920414448,15.72671744,1.629585743,-1.514690399,1.442513227,-1.329248071,1.271035075,-1.137935758,0.845343828,-0.5410465,4,1
-2.094724655,-0.767835259,-1.792783856,-0.385874271,-1.346684217,0.001413733,-0.70159018,0.349073082,32.53350479,-0.697738171,-2.30678153,-0.606138289,-2.058313608,-0.518623531,-1.688760877,-0.439430535,-0.987769306,1,1
-0.697738171,-2.30678153,-0.606138289,-2.058313608,-0.518623531,-1.688760877,-0.439430535,-0.987769306,15.34921247,0.250684381,-2.539259911,0.244380757,-2.183612347,0.202265888,-1.756803155,0.083583519,-0.934565604,2,1
0.250684381,-2.539259911,0.244380757,-2.183612347,0.202265888,-1.756803155,0.083583519,-0.934565604,11.84098715,1.044686556,-2.083429813,0.934575677,-1.768365026,0.791956902,-1.408585668,0.507272124,-0.73413682,3,1
1.044686556,-2.083429813,0.934575677,-1.768365026,0.791956902,-1.408585668,0.507272124,-0.73413682,15.52123471,1.79455483,-0.925502717,1.582427382,-0.817320943,1.388952971,-0.701868773,0.889947295,-0.305977941,4,1
-2.375762701,-0.5618276,-1.90026474,-0.17624402,-1.389627814,0.154832825,-0.694812953,0.443816692,45.04342485,-0.870283604,-2.434680462,-0.758495927,-2.091502666,-0.652269661,-1.67345202,-0.533682466,-0.961629391,1,1
-0.870283604,-2.434680462,-0.758495927,-2.091502666,-0.652269661,-1.67345202,-0.533682466,-0.961629391,17.43218185,0.08033067,-2.564538479,0.092745364,-2.191374779,0.081570849,-1.762462854,0.021055242,-0.956102908,2,1
0.08033067,-2.564538479,0.092745364,-2.191374779,0.081570849,-1.762462854,0.021055242,-0.956102908,14.8274057,0.906020403,-2.061564445,0.819390893,-1.753292084,0.698573232,-1.409289122,0.472331434,-0.772366643,3,1
0.906020403,-2.061564445,0.819390893,-1.753292084,0.698573232,-1.409289122,0.472331434,-0.772366643,16.3632595,1.707176924,-0.951949596,1.51800406,-0.864539146,1.346483231,-0.74874109,0.907918096,-0.377343863,4,1
-2.28978467,-0.844248056,-1.893760681,-0.41712594,-1.349090219,-0.010210708,-0.66556704,0.349651903,35.35181811,-0.759958982,-2.417874575,-0.658271551,-2.09697485,-0.566028893,-1.682897329,-0.482530653,-0.972252429,1,1
-0.759958982,-2.417874575,-0.658271551,-2.09697485,-0.566028893,-1.682897329,-0.482530653,-0.972252429,15.70211427,0.07487233,-2.516379356,0.109648652,-2.181548119,0.103310406,-1.744985223,0.024992127,-0.929934084,2,1
0.07487233,-2.516379356,0.109648652,-2.181548119,0.103310406,-1.744985223,0.024992127,-0.929934084,7.02913168,0.827170849,-2.075170517,0.769613981,-1.791187525,0.66971612,-1.420675039,0.445088655,-0.744822025,3,1
0.827170849,-2.075170517,0.769613981,-1.791187525,0.66971612,-1.420675039,0.445088655,-0.744822025,16.11565332,1.615360498,-1.041168928,1.439566016,-0.894985735,1.265178442,-0.739832878,0.833766401,-0.320697665,4,1
-2.28220439,-0.831286311,-1.917861462,-0.401590168,-1.358175159,-0.017872259,-0.677659214,0.311956733,40.57225802,-0.593484819,-2.298134089,-0.519381046,-2.023723602,-0.455233037,-1.634538651,-0.409511536,-0.956583202,1,1
-0.593484819,-2.298134089,-0.519381046,-2.023723602,-0.455233037,-1.634538651,-0.409511536,-0.956583202,8.321678265,0.275877178,-2.464800119,0.269913733,-2.157532215,0.217494234,-1.72737813,0.081018358,-0.907932341,2,1
0.275877178,-2.464800119,0.269913733,-2.157532215,0.217494234,-1.72737813,0.081018358,-0.907932341,8.347564521,1.038967848,-2.130541325,0.932757497,-1.835176945,0.782342732,-1.442956448,0.491917878,-0.73644805,3,1
1.038967848,-2.130541325,0.932757497,-1.835176945,0.782342732,-1.442956448,0.491917878,-0.73644805,16.46522229,1.853021145,-1.112108469,1.610357523,-0.926556706,1.375058293,-0.748811543,0.847520232,-0.307540596,4,1
-2.575603724,-0.654964447,-2.032586575,-0.244517386,-1.379927397,0.055916965,-0.658415377,0.30632636,52.39180136,-0.722848058,-2.227879763,-0.629122972,-1.918389916,-0.544641614,-1.521956682,-0.464651346,-0.889106274,1,1
-0.722848058,-2.227879763,-0.629122972,-1.918389916,-0.544641614,-1.521956682,-0.464651346,-0.889106274,9.747927263,0.094260156,-2.136153221,0.117040202,-1.91269803,0.11006844,-1.567702174,0.031232867,-0.85065043,2,1
0.094260156,-2.136153221,0.117040202,-1.91269803,0.11006844,-1.567702174,0.031232867,-0.85065043,8.443794788,0.849755108,-1.771687031,0.789179862,-1.581857085,0.67713058,-1.278104782,0.450203687,-0.685268402,3,1
0.849755108,-1.771687031,0.789179862,-1.581857085,0.67713058,-1.278104782,0.450203687,-0.685268402,16.0427771,1.711875558,-0.902751267,1.50426352,-0.79273504,1.302414298,-0.652492523,0.830259919,-0.286462098,4,1
-1.919062614,-0.805082798,-1.773451447,-0.389559448,-1.318496823,0.036041468,-0.669155896,0.383595616,31.53433121,-0.597183645,-2.478667974,-0.542762876,-2.174445152,-0.486503601,-1.746929646,-0.427154809,-0.9739272,1,1
-0.597183645,-2.478667974,-0.542762876,-2.174445152,-0.486503601,-1.746929646,-0.427154809,-0.9739272,9.220684263,0.282995343,-2.834049463,0.255622983,-2.431832314,0.187987372,-1.907781363,0.059830938,-0.970564425,2,1
0.282995343,-2.834049463,0.255622983,-2.431832314,0.187987372,-1.907781363,0.059830938,-0.970564425,8.034332427,1.059712648,-2.509818792,0.925601721,-2.137093544,0.769243419,-1.657967448,0.474821568,-0.830049276,3,1
1.059712648,-2.509818792,0.925601721,-2.137093544,0.769243419,-1.657967448,0.474821568,-0.830049276,16.36793535,1.864101529,-1.43598485,1.607560158,-1.190539598,1.369376063,-0.971907616,0.83527416,-0.415986598,4,1
-1.268761516,-0.837270737,-1.430307031,-0.457265437,-1.242140174,0.092825182,-0.630991042,0.49399808,17.43613001,-0.827041149,-2.229285955,-0.786623716,-2.08694315,-0.70116961,-1.780084014,-0.549237192,-0.987707615,1,1
-0.827041149,-2.229285955,-0.786623716,-2.08694315,-0.70116961,-1.780084014,-0.549237192,-0.987707615,11.56345774,-0.055589169,-2.511285067,-0.043472998,-2.259310961,-0.036113441,-1.910940647,-0.044451162,-1.047756553,2,1
-0.055589169,-2.511285067,-0.043472998,-2.259310961,-0.036113441,-1.910940647,-0.044451162,-1.047756553,12.42625911,0.677566886,-2.101289034,0.63345015,-1.9128685,0.569124818,-1.662590623,0.394802928,-0.948670685,3,1
0.677566886,-2.101289034,0.63345015,-1.9128685,0.569124818,-1.662590623,0.394802928,-0.948670685,20.48461113,1.505255461,-1.340062618,1.37202096,-1.242040157,1.232777476,-1.110249281,0.820814729,-0.575017631,4,1
-2.702861786,-0.351449609,-2.08532548,0.071930155,-1.379309893,0.395205468,-0.557219625,0.650989771,45.28254414,-1.516854286,-3.136329174,-1.290018916,-2.516961813,-1.075238943,-1.873264194,-0.784922004,-0.996744573,1,1
-1.516854286,-3.136329174,-1.290018916,-2.516961813,-1.075238943,-1.873264194,-0.784922004,-0.996744573,6.926221783,-0.590024769,-3.660497665,-0.487913758,-2.967677832,-0.389838189,-2.210036993,-0.240411073,-1.155048013,2,1
-2.282462835,-0.985996783,-1.9012959,-0.494535953,-1.416651249,-0.032139555,-0.752482057,0.406965822,37.72206597,-0.51503402,-2.955456257,-0.467104137,-2.486258507,-0.431324542,-1.945712209,-0.414075136,-1.112787962,1,1
-0.51503402,-2.955456257,-0.467104137,-2.486258507,-0.431324542,-1.945712209,-0.414075136,-1.112787962,12.21808355,0.519706905,-3.140412331,0.441971719,-2.592914581,0.332879722,-2.00399828,0.146260232,-1.05801177,2,1
0.519706905,-3.140412331,0.441971719,-2.592914581,0.332879722,-2.00399828,0.146260232,-1.05801177,13.92347697,1.320675731,-2.538496256,1.140340805,-2.075474024,0.929360747,-1.594308376,0.583632648,-0.838983297,3,1
-2.175288916,-0.430779636,-1.781569242,-0.066539377,-1.329590678,0.297018707,-0.636673391,0.582388461,29.40766685,-1.143433213,-2.594258785,-1.005847931,-2.222913504,-0.859156132,-1.756974339,-0.651910424,-0.976212144,1,1
-1.143433213,-2.594258785,-1.005847931,-2.222913504,-0.859156132,-1.756974339,-0.651910424,-0.976212144,19.03026251,-0.188653201,-3.000330925,-0.145687252,-2.509752989,-0.124605685,-1.973302484,-0.08932101,-1.057181597,2,1
-0.188653201,-3.000330925,-0.145687252,-2.509752989,-0.124605685,-1.973302484,-0.08932101,-1.057181597,16.0993221,0.721828461,-2.596849203,0.651483476,-2.16591835,0.552497566,-1.709128976,0.388418257,-0.935686171,3,1
0.721828461,-2.596849203,0.651483476,-2.16591835,0.552497566,-1.709128976,0.388418257,-0.935686171,16.1713775,1.661043644,-1.510360003,1.45599544,-1.322971582,1.286774397,-1.139094591,0.879102111,-0.595939159,4,1
-1.814544916,-0.755023897,-1.690630317,-0.235659152,-1.253115654,0.276199996,-0.538967192,0.632826149,19.60179697,-1.417418361,-2.721750736,-1.274224401,-2.315005064,-1.092758298,-1.80196023,-0.801052213,-0.916935325,1,1
-1.417418361,-2.721750736,-1.274224401,-2.315005064,-1.092758298,-1.80196023,-0.801052213,-0.916935325,11.75549665,-0.634085178,-2.834281683,-0.561721623,-2.495599985,-0.472680181,-2.059770584,-0.283070773,-1.101751566,2,1
-0.634085178,-2.834281683,-0.561721623,-2.495599985,-0.472680181,-2.059770584,-0.283070773,-1.101751566,12.95228475,0.117112786,-2.502050638,0.138792843,-2.271071911,0.162690639,-1.928131223,0.193961293,-1.098065138,3,1
-1.448302269,-1.032271147,-1.468078971,-0.596702933,-1.217684507,-0.072202198,-0.702825069,0.404921472,27.80461447,-0.268154085,-2.678902149,-0.295508653,-2.345318079,-0.331771374,-1.897004843,-0.364938498,-1.068731546,1,1
-0.268154085,-2.678902149,-0.295508653,-2.345318079,-0.331771374,-1.897004843,-0.364938498,-1.068731546,8.538229934,0.639694631,-3.11982131,0.52191627,-2.62321949,0.366047531,-2.026788473,0.15360792,-1.051703691,2,1
0.639694631,-3.11982131,0.52191627,-2.62321949,0.366047531,-2.026788473,0.15360792,-1.051703691,11.97014445,1.420029044,-2.737904787,1.194524527,-2.273358345,0.949059486,-1.724553823,0.575780928,-0.87398088,3,1
1.420029044,-2.737904787,1.194524527,-2.273358345,0.949059486,-1.724553823,0.575780928,-0.87398088,16.79384415,2.110320568,-1.518746257,1.792450666,-1.256782174,1.523091078,-1.034325361,0.939528942,-0.443264186,4,1
-2.259621859,-0.730909824,-1.853517175,-0.348824322,-1.383246422,0.007248223,-0.718515694,0.346100301,35.65709382,-0.69650352,-2.28132534,-0.602813959,-1.985702753,-0.52207619,-1.617728949,-0.455015451,-0.953993142,1,1
-0.69650352,-2.28132534,-0.602813959,-1.985702753,-0.52207619,-1.617728949,-0.455015451,-0.953993142,14.12155326,0.244741574,-2.359005213,0.23903051,-2.023467779,0.203477517,-1.640852332,0.086619422,-0.886596978,2,1
0.244741574,-2.359005213,0.23903051,-2.023467779,0.203477517,-1.640852332,0.086619422,-0.886596978,15.79717549,1.019486189,-1.818363905,0.917010546,-1.539613485,0.782532513,-1.242227316,0.514581084,-0.665410101,3,1
1.019486189,-1.818363905,0.917010546,-1.539613485,0.782532513,-1.242227316,0.514581084,-0.665410101,14.7092551,1.726880431,-0.662614882,1.538485527,-0.606412351,1.36821723,-0.535535157,0.906919122,-0.238405034,4,1
-1.645913959,-1.208192229,-1.572979927,-0.663418531,-1.334950566,-0.053004362,-0.743535519,0.488493741,26.13049858,-0.353445858,-2.499518156,-0.374767721,-2.329877853,-0.412470341,-2.018189192,-0.470495135,-1.185773015,1,1
-0.353445858,-2.499518156,-0.374767721,-2.329877853,-0.412470341,-2.018189192,-0.470495135,-1.185773015,13.43669933,0.286421597,-1.944000363,0.272276044,-1.940170765,0.245604023,-1.911986828,0.106668882,-1.19863677,2,1
0.286421597,-1.944000363,0.272276044,-1.940170765,0.245604023,-1.911986828,0.106668882,-1.19863677,7.296035568,0.797816575,-1.298781872,0.817053914,-1.422986984,0.808877945,-1.518650055,0.578296185,-1.011873245,3,1
0.797816575,-1.298781872,0.817053914,-1.422986984,0.808877945,-1.518650055,0.578296185,-1.011873245,15.71284392,1.527742386,-0.841807425,1.506548166,-0.963095903,1.430416584,-0.995255172,1.033910871,-0.564298391,4,1
-1.790764689,-1.145689964,-1.663882732,-0.605100334,-1.351925015,-0.037159897,-0.739672005,0.462393343,27.99904765,-0.312783122,-2.449922323,-0.338016599,-2.265589237,-0.383095443,-1.956768394,-0.448266715,-1.151168346,1,1
-0.312783122,-2.449922323,-0.338016599,-2.265589237,-0.383095443,-1.956768394,-0.448266715,-1.151168346,11.33397303,0.300732702,-1.914708972,0.278858513,-1.885421872,0.254144132,-1.848521233,0.111437842,-1.160344958,2,1
0.300732702,-1.914708972,0.278858513,-1.885421872,0.254144132,-1.848521233,0.111437842,-1.160344958,7.226366997,0.823402047,-1.351927996,0.829464376,-1.446654797,0.814555705,-1.505351782,0.57184279,-0.980476916,3,1
0.823402047,-1.351927996,0.829464376,-1.446654797,0.814555705,-1.505351782,0.57184279,-0.980476916,16.06102553,1.56467092,-0.903999925,1.51989615,-0.982956827,1.42341578,-0.982296824,1.006579399,-0.525240242,4,1
-1.827883244,-0.875768244,-1.625710487,-0.496699393,-1.303601384,-0.088406384,-0.755040646,0.313930839,30.66802413,-0.338426709,-2.351905107,-0.305433244,-2.084145308,-0.295862556,-1.720016956,-0.331867725,-1.008217812,1,1
-0.338426709,-2.351905107,-0.305433244,-2.084145308,-0.295862556,-1.720016956,-0.331867725,-1.008217812,17.37141461,0.651676416,-2.495328903,0.571914434,-2.140960217,0.447122186,-1.724661708,0.205430299,-0.91964066,2,1
0.651676416,-2.495328903,0.571914434,-2.140960217,0.447122186,-1.724661708,0.205430299,-0.91964066,11.33735507,1.35421598,-1.904675007,1.190944195,-1.623822927,0.990083158,-1.302283764,0.618087292,-0.684026241,3,1
1.35421598,-1.904675007,1.190944195,-1.623822927,0.990083158,-1.302283764,0.618087292,-0.684026241,12.76223904,1.892820716,-0.679855585,1.683927774,-0.629430294,1.492685318,-0.561405778,0.967864156,-0.232228428,4,1
-1.869303465,-0.755346179,-1.658687592,-0.387255788,-1.309145689,-0.002879649,-0.729325175,0.360304713,31.01418087,-0.494018197,-2.397957802,-0.439988047,-2.121605396,-0.403426856,-1.733045459,-0.380342782,-1.007025003,1,1
-0.494018197,-2.397957802,-0.439988047,-2.121605396,-0.403426856,-1.733045459,-0.380342782,-1.007025003,16.97180266,0.509383082,-2.656348705,0.443040222,-2.25951314,0.341164321,-1.797799826,0.153703526,-0.953218281,2,1
0.509383082,-2.656348705,0.443040222,-2.25951314,0.341164321,-1.797799826,0.153703526,-0.953218281,13.30613205,1.279937625,-2.148719788,1.114053965,-1.804501891,0.919028223,-1.42061758,0.575365365,-0.742499053,3,1
1.279937625,-2.148719788,1.114053965,-1.804501891,0.919028223,-1.42061758,0.575365365,-0.742499053,15.14969804,1.919894218,-0.905314982,1.68516016,-0.809260666,1.47897315,-0.708288074,0.944943368,-0.312512964,4,1
-1.616300225,-0.927724361,-1.545701981,-0.46999675,-1.293302059,0.026790358,-0.719053805,0.445909858,27.91426914,-0.482662916,-2.513917685,-0.466184169,-2.307131767,-0.451447517,-1.921079755,-0.441668928,-1.093297124,1,1
-0.482662916,-2.513917685,-0.466184169,-2.307131767,-0.451447517,-1.921079755,-0.441668928,-1.093297124,11.47189616,0.350142568,-2.334568977,0.316099823,-2.176525354,0.254344285,-1.917538047,0.102783531,-1.090706587,2,1
0.350142568,-2.334568977,0.316099823,-2.176525354,0.254344285,-1.917538047,0.102783531,-1.090706587,8.987593365,0.896681845,-1.541742086,0.8735798,-1.549408793,0.80239898,-1.492543697,0.54810679,-0.915462911,3,1
0.896681845,-1.541742086,0.8735798,-1.549408793,0.80239898,-1.492543697,0.54810679,-0.915462911,16.60859376,1.593173146,-0.829640269,1.510563612,-0.889810503,1.387351274,-0.880015314,0.961458564,-0.485984087,4,1
-1.213323832,-1.400141954,-1.32608068,-0.870833516,-1.228990912,-0.163598672,-0.711553276,0.478400856,16.78675146,-0.40928483,-2.63065362,-0.443613708,-2.457017422,-0.472697169,-2.09988308,-0.50397402,-1.201639652,1,1
-0.40928483,-2.63065362,-0.443613708,-2.457017422,-0.472697169,-2.09988308,-0.50397402,-1.201639652,16.85884412,0.275292605,-2.282981873,0.255509377,-2.223843813,0.208369032,-2.083383322,0.062921777,-1.216264129,2,1
0.275292605,-2.282981873,0.255509377,-2.223843813,0.208369032,-2.083383322,0.062921777,-1.216264129,8.25932923,0.757671535,-1.525162816,0.772064149,-1.635850787,0.76044625,-1.676776767,0.534498453,-1.047223449,3,1
0.757671535,-1.525162816,0.772064149,-1.635850787,0.76044625,-1.676776767,0.534498453,-1.047223449,17.66207304,1.450737357,-1.091314197,1.453209996,-1.193772674,1.388384819,-1.17259717,0.998591244,-0.624280274,4,1
-1.922727823,-0.854737639,-1.595349073,-0.377988487,-1.248885036,0.111143902,-0.669889867,0.557461441,30.50569349,-0.702525437,-3.187956333,-0.649692595,-2.641264915,-0.599955976,-2.02329278,-0.516922593,-1.135205388,1,1
-0.702525437,-3.187956333,-0.649692595,-2.641264915,-0.599955976,-2.02329278,-0.516922593,-1.135205388,14.74184304,0.322794467,-3.530704737,0.25006327,-2.866867304,0.15050675,-2.182319641,0.06186923,-1.179264784,2,1
0.322794467,-3.530704737,0.25006327,-2.866867304,0.15050675,-2.182319641,0.06186923,-1.179264784,14.99440082,1.215384483,-3.010203123,1.023877025,-2.419389009,0.81637603,-1.848071218,0.534962177,-1.016228676,3,1
1.215384483,-3.010203123,1.023877025,-2.419389009,0.81637603,-1.848071218,0.534962177,-1.016228676,15.17428815,2.02981925,-1.753714204,1.751429439,-1.465898037,1.515636802,-1.223985195,1.011385679,-0.629042149,4,1
-1.18200326,-1.389781356,-1.329280496,-0.921613812,-1.212106109,-0.22317867,-0.693937302,0.418157279,19.42771772,-0.453236878,-3.114281654,-0.447787106,-2.593549252,-0.444002211,-1.972043395,-0.455505431,-1.097163677,1,1
-0.453236878,-3.114281654,-0.447787106,-2.593549252,-0.444002211,-1.972043395,-0.455505431,-1.097163677,10.85735224,0.401743263,-3.210398197,0.333135515,-2.675377846,0.239188448,-2.069454193,0.082754694,-1.105714679,2,1
0.401743263,-3.210398197,0.333135515,-2.675377846,0.239188448,-2.069454193,0.082754694,-1.105714679,6.504340343,0.931223929,-2.443577766,0.852630675,-2.134099722,0.751003146,-1.738834858,0.518737137,-0.954582989,3,1
-0.72907716,-1.642640471,-0.907942832,-1.13957572,-1.008953691,-0.452624887,-0.776417434,0.305057466,21.6108988,0.396320283,-3.364406347,0.241105095,-2.825670004,0.0648522,-2.188877583,-0.159038574,-1.286845565,1,1
1.964849591,-2.590850592,1.646422148,-2.098606586,1.286976218,-1.570357561,0.805916727,-0.854651868,14.16753877,2.25243187,-1.232370734,1.977245331,-1.043110251,1.724684477,-0.860292792,1.148079872,-0.348588854,4,1
-1.432775974,-0.984727144,-1.439183593,-0.526425123,-1.214113593,0.007861435,-0.669158936,0.459787875,26.18692332,-0.413799644,-2.468713522,-0.433445036,-2.259671926,-0.452618957,-1.882266521,-0.45181939,-1.046832919,1,1
-0.413799644,-2.468713522,-0.433445036,-2.259671926,-0.452618957,-1.882266521,-0.45181939,-1.046832919,9.832042099,0.372141659,-2.533222437,0.308365673,-2.291993856,0.220553547,-1.952524304,0.065382637,-1.069844007,2,1
0.372141659,-2.533222437,0.308365673,-2.291993856,0.220553547,-1.952524304,0.065382637,-1.069844007,10.58048547,0.989910424,-1.966882467,0.915136814,-1.859574318,0.785200179,-1.64148581,0.499361098,-0.927106977,3,1
0.989910424,-1.966882467,0.915136814,-1.859574318,0.785200179,-1.64148581,0.499361098,-0.927106977,16.74719203,1.684339762,-1.200347662,1.534898877,-1.144766569,1.366197467,-1.04595685,0.903786063,-0.526436687,4,1
-2.279857874,-0.798025548,-1.905986667,-0.387146413,-1.364647627,-0.025205091,-0.684327781,0.296194315,37.18872931,-0.649138451,-2.259001493,-0.556436777,-2.016099691,-0.473355621,-1.638785601,-0.406826347,-0.963137448,1,1
-0.649138451,-2.259001493,-0.556436777,-2.016099691,-0.473355621,-1.638785601,-0.406826347,-0.963137448,12.39797074,0.246995509,-2.339165449,0.248239592,-2.062398434,0.217329413,-1.685743928,0.089709207,-0.900183678,2,1
